mq2,mq3,mq4,mq6,mq7,mq8,mq9,mq135,presence
166,287,398,454,463,470,512,563,1
166,287,399,455,463,470,511,564,1
166,287,398,455,463,470,511,564,1
166,287,398,454,463,470,511,563,1
166,287,398,455,462,470,511,563,1
165,287,399,454,463,470,511,563,1
166,287,398,454,463,470,511,564,1
166,287,398,454,463,470,512,563,1
165,286,398,455,462,470,511,563,1
165,287,398,454,463,470,511,563,1
165,287,398,454,463,470,511,563,1
165,287,398,454,463,470,511,563,1
165,287,398,454,462,469,511,563,1
165,287,398,454,462,470,511,563,1
165,286,398,454,463,470,511,563,1
165,286,398,454,463,470,511,563,1
165,287,398,454,462,470,511,563,1
165,287,398,454,462,470,511,563,1
165,287,398,454,462,470,510,562,1
165,287,398,454,462,470,511,562,1
165,287,398,453,462,470,510,563,1
165,287,398,454,462,470,511,563,1
165,287,398,454,462,470,510,563,1
165,287,398,454,462,470,510,562,1
164,287,398,454,462,470,510,562,1
165,287,398,453,462,470,511,562,1
165,286,397,454,462,469,510,562,1
164,287,397,454,462,470,510,562,1
165,287,397,454,462,470,510,563,1
164,287,398,453,462,469,510,563,1
165,287,397,454,461,469,510,562,1
165,287,398,454,461,469,510,562,1
164,287,398,454,462,470,511,563,1
164,287,397,454,462,470,510,563,1
164,287,397,454,462,470,510,563,1
164,287,398,454,462,470,510,564,1
164,287,398,454,461,470,510,563,1
164,287,397,453,462,469,510,564,1
164,287,397,453,462,470,510,564,1
164,287,398,453,461,469,509,564,1
164,286,397,453,461,469,510,564,1
164,286,397,453,461,469,510,564,1
163,287,397,453,462,469,510,564,1
164,286,397,453,461,470,510,564,1
163,287,397,454,461,469,510,564,1
163,287,397,453,461,470,510,565,1
163,286,397,454,462,470,510,565,1
163,287,397,453,461,469,510,564,1
163,286,397,454,461,470,510,565,1
163,287,397,454,461,470,509,565,1
163,287,397,453,461,469,510,565,1
163,286,397,453,461,469,509,565,1
163,287,397,454,461,470,510,565,1
163,286,397,453,461,469,510,565,1
163,287,397,453,461,469,510,565,1
163,286,397,453,461,469,509,565,1
163,287,397,454,460,470,509,565,1
163,287,396,453,461,470,509,565,1
163,286,396,454,461,469,510,565,1
162,286,396,454,460,470,509,565,1
163,286,396,453,460,469,509,565,1
163,287,396,453,461,470,509,565,1
163,287,396,453,461,470,509,565,1
163,286,396,453,460,469,509,565,1
163,287,396,454,460,470,509,565,1
163,286,397,454,461,469,509,565,1
162,286,397,453,461,470,509,565,1
162,286,396,453,460,469,509,565,1
162,286,396,454,460,469,509,565,1
162,286,397,453,460,470,508,565,1
162,286,397,454,460,469,509,565,1
162,286,396,453,460,470,508,565,1
162,286,396,454,460,470,509,566,1
162,286,397,453,460,469,509,565,1
162,286,396,454,460,469,508,565,1
162,286,396,454,460,470,509,565,1
162,286,396,454,460,469,508,566,1
162,286,396,454,460,469,508,565,1
162,286,396,454,460,469,509,566,1
161,286,396,454,460,469,508,565,1
161,287,396,454,460,469,508,565,1
162,286,396,453,460,470,508,565,1
161,287,396,454,460,470,508,565,1
161,286,396,453,460,469,508,566,1
161,286,396,453,460,469,508,565,1
162,286,396,454,460,469,508,565,1
161,287,396,454,460,469,508,566,1
161,285,396,454,460,469,508,566,1
161,286,396,454,460,469,508,566,1
161,287,396,454,460,470,508,566,1
161,287,396,454,460,469,508,566,1
162,286,396,454,459,469,508,566,1
162,286,396,453,460,469,508,566,1
161,286,396,454,459,469,508,567,1
161,286,396,454,460,470,508,567,1
161,286,396,454,460,469,508,566,1
161,286,396,454,460,469,508,567,1
161,286,396,455,460,469,508,567,1
161,286,396,454,460,469,507,567,1
161,286,396,455,460,469,508,567,1
161,286,396,454,459,469,507,567,1
161,286,396,454,460,469,507,567,1
161,286,396,454,459,469,508,567,1
161,286,395,454,459,469,508,567,1
160,286,396,454,460,469,508,567,1
161,286,395,454,459,469,507,567,1
161,286,395,454,459,469,507,567,1
161,286,395,455,459,469,507,567,1
161,286,395,454,459,469,507,567,1
161,286,395,454,459,469,507,567,1
160,286,395,454,459,469,507,566,1
161,285,395,454,459,469,507,566,1
160,286,396,454,459,469,507,567,1
161,286,396,454,459,469,507,566,1
161,286,395,454,459,469,507,566,1
161,286,395,454,460,469,507,567,1
161,286,395,454,459,469,507,566,1
160,286,395,454,459,469,507,566,1
161,286,395,454,459,469,507,566,1
160,286,395,454,459,469,507,566,1
160,286,395,453,459,469,507,566,1
160,286,395,453,459,469,506,566,1
160,286,395,453,458,469,506,566,1
160,286,395,453,459,469,506,566,1
160,286,395,453,459,469,506,566,1
160,286,395,453,459,469,506,565,1
160,286,395,453,459,469,506,566,1
160,286,395,453,458,469,506,565,1
160,285,395,453,458,469,506,565,1
160,286,395,453,458,469,506,566,1
160,285,395,452,458,469,506,565,1
160,286,394,453,458,469,506,565,1
160,286,394,452,459,469,506,565,1
160,286,394,453,458,469,506,564,1
160,286,394,453,458,469,506,565,1
160,285,394,452,458,469,506,565,1
160,286,395,452,458,469,506,565,1
160,285,395,452,458,469,506,565,1
159,286,395,452,458,469,505,564,1
160,285,395,452,458,469,506,564,1
160,286,394,453,457,469,505,565,1
160,286,395,452,458,469,506,564,1
160,286,394,452,458,469,505,564,1
160,286,394,452,458,468,505,564,1
160,286,394,453,458,469,505,564,1
160,286,395,452,458,469,505,564,1
160,286,395,452,458,469,505,564,1
160,286,394,452,458,469,506,564,1
160,286,394,452,458,469,505,564,1
159,286,394,452,458,469,505,564,1
160,286,394,452,458,469,505,563,1
159,285,394,452,458,469,505,564,1
159,286,394,452,458,469,505,564,1
159,286,394,452,458,469,505,563,1
160,285,394,452,458,469,505,563,1
160,286,394,452,458,469,505,563,1
160,286,394,452,458,469,505,563,1
159,285,394,452,457,469,504,563,1
159,285,394,452,458,469,505,563,1
159,286,394,452,457,469,504,563,1
159,286,394,452,457,469,505,563,1
159,285,394,451,457,468,504,563,1
159,285,394,451,457,469,504,563,1
159,286,394,452,457,469,505,563,1
159,286,394,451,457,469,504,563,1
158,286,394,452,457,469,504,563,1
158,285,394,451,457,469,505,563,1
158,285,394,451,457,469,504,562,1
158,286,393,451,457,468,504,562,1
158,285,394,452,457,469,505,563,1
158,285,393,451,457,468,504,563,1
158,285,394,451,457,469,504,562,1
158,285,393,451,456,468,504,562,1
158,286,393,451,457,469,504,562,1
158,285,393,451,456,469,504,562,1
158,285,393,451,456,468,504,562,1
158,285,393,451,456,469,504,562,1
157,286,394,451,457,469,504,562,1
158,285,393,451,456,469,504,562,1
158,286,393,451,457,468,504,561,1
158,286,393,450,456,468,503,561,1
157,286,394,451,456,469,503,562,1
157,286,393,450,456,468,504,561,1
158,285,393,450,456,469,503,561,1
158,286,393,451,456,468,503,562,1
158,285,394,450,456,469,503,561,1
157,285,393,451,456,469,503,561,1
157,286,393,451,456,469,504,561,1
157,286,393,451,456,469,503,561,1
157,285,393,450,456,468,503,561,1
157,285,393,451,456,469,503,560,1
157,285,393,451,456,468,504,561,1
157,285,393,451,456,468,503,561,1
157,285,393,451,456,468,503,560,1
156,285,393,450,456,468,503,560,1
157,285,393,451,456,469,503,561,1
157,285,393,451,456,468,503,560,1
157,285,393,451,456,468,503,560,1
157,286,393,451,456,468,503,560,1
157,285,393,451,456,469,503,560,1
157,285,393,452,456,468,503,560,1
156,285,393,451,456,468,502,560,1
157,285,393,451,456,468,502,560,1
157,285,393,451,456,469,503,560,1
157,285,393,451,456,469,503,559,1
157,285,393,451,456,468,503,560,1
157,285,393,452,456,469,502,560,1
156,285,392,452,456,468,502,559,1
156,285,393,451,456,468,502,559,1
157,285,393,451,456,468,503,560,1
157,285,393,451,455,468,502,560,1
156,285,393,451,455,469,502,559,1
156,285,392,451,456,469,502,559,1
156,285,392,451,455,468,502,559,1
156,285,393,451,455,468,502,559,1
156,285,392,451,455,468,502,559,1
156,285,392,451,455,468,502,559,1
156,285,392,451,455,468,502,559,1
156,285,392,451,455,469,502,559,1
156,285,393,451,455,468,502,559,1
156,285,392,451,455,468,502,559,1
155,285,392,451,455,468,502,559,1
156,285,392,451,455,468,501,558,1
156,285,393,451,455,468,502,559,1
156,285,392,451,455,468,502,559,1
155,285,392,451,455,468,502,558,1
156,285,393,451,455,468,501,558,1
155,285,392,451,455,468,501,559,1
155,285,392,451,455,468,501,558,1
155,285,392,451,455,468,501,558,1
156,285,392,450,455,468,501,558,1
155,285,392,450,454,468,501,558,1
156,285,392,450,455,468,501,559,1
155,285,392,450,455,468,501,558,1
155,285,392,450,455,468,501,558,1
155,285,392,450,454,468,501,559,1
155,285,392,450,455,468,501,558,1
155,285,392,450,455,468,501,558,1
155,285,392,450,454,468,501,558,1
155,285,392,450,454,468,501,558,1
154,285,392,450,455,469,501,558,1
155,285,391,450,454,468,501,558,1
155,285,391,449,455,468,501,557,1
155,285,392,450,455,468,501,557,1
155,285,392,449,454,468,501,558,1
155,285,391,449,455,468,501,558,1
154,285,392,450,455,468,501,558,1
154,285,392,449,454,468,501,557,1
154,285,392,450,455,468,500,557,1
154,285,392,449,454,468,501,557,1
154,285,391,449,454,468,501,557,1
154,285,391,449,455,468,500,558,1
154,284,391,449,454,468,500,557,1
154,285,392,449,455,468,501,557,1
154,285,392,450,454,468,501,557,1
154,285,391,449,454,468,501,557,1
154,285,391,449,454,468,500,557,1
154,285,392,449,455,468,501,557,1
154,285,391,448,455,468,500,557,1
154,285,391,449,454,468,500,557,1
154,285,391,448,454,468,500,557,1
154,285,392,449,454,468,501,556,1
154,285,392,449,454,468,500,557,1
154,284,391,449,455,468,500,556,1
154,285,391,449,454,468,500,557,1
154,285,391,449,454,468,500,557,1
154,285,391,449,454,468,500,556,1
154,285,391,449,454,468,500,557,1
154,285,391,448,454,468,500,556,1
154,284,391,448,454,468,500,556,1
153,285,391,448,453,468,500,556,1
154,285,391,448,454,468,499,556,1
154,285,391,448,454,468,500,556,1
153,284,391,448,454,468,500,556,1
154,285,391,448,454,468,499,556,1
154,285,391,448,454,468,500,557,1
153,285,391,448,454,468,500,556,1
154,285,391,448,454,468,499,556,1
154,285,391,448,454,468,499,556,1
154,285,391,448,453,468,499,556,1
154,285,391,448,453,468,499,556,1
154,285,390,448,453,468,499,556,1
154,285,391,448,453,468,499,556,1
154,284,391,448,454,468,500,556,1
154,284,391,447,453,467,499,556,1
154,285,390,448,453,468,499,556,1
154,285,391,448,454,468,499,556,1
154,285,391,448,453,468,499,556,1
154,284,390,448,453,468,499,556,1
154,284,390,448,453,468,499,556,1
153,285,390,447,453,468,499,555,1
154,285,390,448,453,468,499,555,1
154,284,390,448,453,468,499,555,1
153,284,390,447,452,467,499,555,1
153,284,390,447,453,468,499,555,1
154,284,390,447,453,468,499,555,1
154,285,390,447,453,468,499,555,1
154,284,391,447,453,468,499,555,1
154,284,390,448,452,467,499,555,1
154,285,390,448,453,468,499,555,1
154,285,390,447,452,468,498,555,1
153,284,390,447,452,468,498,555,1
154,284,390,447,453,468,499,555,1
154,284,390,447,453,468,498,555,1
154,284,391,447,452,467,498,555,1
154,285,390,447,452,468,499,555,1
154,285,390,447,452,467,498,555,1
154,284,390,447,453,468,498,555,1
154,285,390,447,452,468,499,555,1
154,284,390,446,452,467,498,555,1
154,285,390,447,452,468,498,555,1
154,284,390,447,452,468,499,555,1
154,284,390,447,452,467,498,555,1
154,284,390,447,452,468,498,555,1
153,284,390,447,452,468,498,555,1
154,284,390,447,452,468,499,555,1
154,284,390,447,452,468,498,555,1
154,284,390,447,452,468,498,555,1
153,284,390,447,452,467,498,555,1
153,284,390,447,452,467,498,555,1
153,284,390,447,452,467,498,555,1
153,284,390,446,452,467,498,555,1
153,284,390,446,452,467,498,555,1
153,285,390,447,452,468,498,555,1
152,284,389,447,452,467,499,555,1
152,284,390,447,452,467,498,555,1
152,284,390,447,452,468,498,555,1
153,284,389,447,452,468,498,555,1
153,284,389,447,452,468,498,555,1
152,285,390,447,452,468,498,555,1
153,284,389,447,452,468,498,555,1
153,284,389,447,452,467,498,556,1
152,284,390,447,452,467,498,555,1
152,284,389,447,452,467,498,555,1
152,284,389,447,452,467,498,555,1
152,284,389,447,452,467,498,555,1
151,284,389,446,452,468,498,555,1
151,285,390,447,452,467,498,555,1
151,284,389,447,452,468,498,555,1
152,284,389,447,452,467,497,555,1
151,284,389,447,451,467,497,555,1
151,284,389,447,451,467,497,555,1
151,284,389,447,451,467,498,555,1
151,285,389,447,451,468,497,555,1
151,284,389,447,451,468,497,555,1
151,284,389,447,452,468,498,555,1
151,284,389,447,451,468,497,555,1
151,284,389,447,451,467,497,555,1
150,284,389,447,451,468,497,555,1
150,284,389,447,451,467,497,554,1
151,284,389,447,451,467,497,555,1
151,284,389,447,451,467,497,554,1
150,284,389,447,451,467,497,554,1
150,284,389,447,451,468,497,554,1
150,284,389,447,451,467,497,554,1
150,284,389,447,451,467,497,554,1
150,284,389,447,451,467,497,554,1
150,284,389,446,451,468,496,554,1
150,284,389,446,451,467,497,554,1
150,284,389,446,451,467,497,554,1
150,284,389,447,451,467,496,554,1
150,284,389,447,451,467,497,555,1
150,284,389,446,451,467,496,554,1
150,284,389,446,451,467,497,554,1
150,284,389,446,451,468,496,554,1
150,284,389,446,451,467,496,554,1
150,284,389,446,451,467,496,554,1
150,284,389,446,451,467,497,555,1
149,284,389,446,451,467,497,555,1
150,284,389,446,451,467,497,554,1
150,284,388,446,451,467,496,554,1
150,284,389,446,451,467,496,554,1
150,284,389,446,451,467,496,555,1
150,284,389,446,451,467,496,554,1
150,284,389,446,450,467,496,554,1
150,284,389,446,451,468,496,554,1
150,284,388,446,451,467,496,554,1
150,284,388,446,450,467,496,554,1
149,284,388,446,450,467,496,555,1
150,284,388,446,450,467,496,555,1
150,284,389,445,450,467,496,554,1
149,284,388,445,450,467,496,554,1
149,284,388,446,450,467,496,554,1
149,284,388,446,451,467,496,554,1
150,284,388,446,450,467,496,555,1
150,284,389,446,450,467,496,554,1
150,284,389,446,450,467,496,555,1
150,284,388,446,450,467,496,554,1
149,284,388,445,450,467,496,555,1
149,284,388,446,450,467,496,555,1
149,284,388,446,450,467,495,555,1
150,284,388,446,450,467,496,555,1
149,284,388,445,450,467,496,555,1
150,284,388,445,450,467,496,555,1
149,284,388,446,450,467,496,555,1
149,284,388,445,450,467,495,555,1
149,284,388,445,450,467,495,555,1
150,284,388,446,450,467,495,555,1
149,284,388,445,449,467,496,555,1
149,284,388,445,449,467,495,555,1
149,284,388,445,450,467,495,555,1
149,284,388,446,449,467,495,555,1
149,284,388,445,450,467,495,555,1
149,284,388,446,450,467,495,555,1
149,284,387,445,449,467,495,555,1
149,284,388,446,450,467,495,555,1
149,284,388,446,449,467,495,555,1
149,284,388,446,449,467,495,556,1
149,284,387,445,449,467,495,555,1
149,284,388,445,449,467,494,555,1
149,284,388,445,449,467,494,555,1
149,284,388,445,449,467,495,555,1
149,283,387,445,449,467,495,555,1
148,284,387,445,449,466,494,555,1
149,284,387,445,449,467,495,555,1
148,284,387,446,449,467,495,555,1
149,284,387,446,449,466,495,555,1
149,284,388,445,449,467,495,555,1
148,283,388,446,449,467,495,555,1
148,284,387,445,449,467,495,554,1
153,289,386,450,451,458,491,558,1
153,288,386,450,450,458,490,558,1
154,288,386,450,450,458,491,558,1
153,289,386,450,450,457,490,558,1
153,288,386,450,450,458,490,558,1
154,288,386,450,449,458,490,558,1
154,288,386,450,450,457,490,558,1
153,289,386,450,449,458,490,558,1
153,289,386,450,450,457,490,558,1
154,289,386,450,450,458,490,558,1
154,289,386,450,450,457,490,558,1
153,289,386,450,449,457,490,558,1
153,288,385,450,450,458,490,558,1
154,289,385,450,449,458,490,557,1
153,289,385,450,450,457,490,558,1
154,289,386,450,449,457,490,557,1
153,289,386,450,449,458,490,557,1
153,288,386,451,449,458,490,557,1
153,288,385,450,450,458,490,558,1
153,288,385,450,450,458,490,558,1
153,288,385,450,449,457,490,557,1
153,288,385,451,449,457,489,557,1
152,289,385,450,449,457,489,557,1
153,288,385,450,450,458,489,558,1
153,288,385,450,450,457,489,557,1
152,288,385,450,449,457,489,557,1
153,288,385,450,450,457,489,557,1
153,288,386,450,450,457,490,557,1
152,288,385,450,450,457,489,557,1
153,289,385,450,450,457,489,557,1
153,288,385,450,450,458,489,557,1
153,288,385,450,450,457,489,557,1
153,288,384,450,450,457,489,557,1
153,288,385,449,450,457,489,556,1
152,288,385,450,449,457,489,557,1
152,288,385,449,449,457,488,557,1
152,288,385,450,450,457,489,557,1
152,289,385,450,449,458,488,557,1
153,288,385,449,449,457,489,557,1
153,289,385,450,449,457,489,556,1
152,288,384,449,449,457,488,557,1
152,288,384,449,449,457,488,557,1
152,288,384,449,449,458,489,557,1
152,288,385,449,449,457,488,557,1
153,288,385,449,449,457,488,556,1
152,288,384,449,449,457,489,556,1
152,288,385,449,449,458,488,557,1
152,288,385,449,449,457,488,556,1
152,288,385,449,449,457,488,557,1
152,288,384,449,449,458,488,556,1
152,289,385,449,449,457,488,556,1
152,288,385,449,448,457,488,556,1
152,288,384,449,448,457,488,556,1
152,288,384,449,449,458,489,557,1
152,288,384,449,448,457,488,556,1
152,288,384,449,448,457,488,556,1
152,288,384,449,448,457,489,556,1
152,288,385,449,449,458,488,556,1
152,288,384,449,448,457,488,556,1
152,288,384,449,448,457,488,555,1
152,288,384,449,448,457,488,556,1
152,288,384,449,448,457,488,556,1
151,288,384,448,448,457,488,556,1
151,288,384,449,448,457,488,556,1
151,288,384,449,448,457,488,556,1
151,288,384,449,448,457,488,556,1
151,288,384,449,448,457,488,555,1
152,288,384,449,448,457,488,556,1
151,288,384,449,448,457,488,556,1
151,288,384,449,448,457,488,555,1
151,288,384,448,448,457,488,555,1
151,288,384,448,448,457,488,556,1
150,288,383,448,448,457,488,555,1
151,288,384,448,448,457,488,556,1
150,288,384,448,448,457,487,555,1
150,288,384,448,448,457,488,555,1
151,288,384,448,448,457,488,555,1
150,288,383,448,448,457,487,555,1
151,288,384,448,448,457,488,555,1
150,288,383,448,448,457,488,556,1
150,288,384,448,447,457,487,555,1
150,288,383,448,448,457,487,555,1
150,288,383,447,448,457,487,555,1
150,288,384,448,448,457,487,554,1
150,287,383,448,448,457,487,555,1
150,288,384,448,448,457,487,555,1
151,288,384,448,448,457,487,555,1
150,288,383,448,449,457,487,555,1
150,288,383,448,448,457,487,555,1
151,288,383,447,448,456,487,555,1
150,288,383,448,449,457,487,555,1
150,287,383,447,449,457,486,555,1
150,288,383,447,449,457,486,555,1
151,288,383,448,449,456,486,554,1
151,288,383,447,449,457,486,555,1
151,288,383,447,449,457,486,554,1
151,288,383,447,449,457,486,555,1
151,288,383,447,449,457,486,555,1
151,288,383,448,449,457,486,555,1
150,288,383,448,449,457,486,554,1
151,288,382,447,449,457,486,554,1
151,288,382,447,449,457,486,554,1
151,288,383,447,449,456,485,554,1
151,287,383,447,450,456,485,554,1
151,288,383,447,449,457,486,554,1
151,288,383,447,449,456,485,554,1
151,288,382,447,449,457,486,554,1
151,288,383,447,449,457,485,554,1
151,288,383,447,449,457,485,554,1
151,288,383,447,449,457,485,554,1
151,288,383,447,448,457,485,553,1
151,288,382,447,448,457,486,554,1
151,288,382,447,448,457,485,554,1
151,288,382,447,448,457,485,554,1
151,288,382,447,449,457,485,554,1
151,287,383,447,448,457,485,554,1
151,288,382,447,448,457,485,553,1
152,288,382,446,448,457,485,554,1
151,288,383,447,448,457,485,554,1
151,288,382,447,448,456,485,553,1
152,288,382,447,447,457,485,554,1
151,287,382,447,447,457,485,553,1
151,288,383,447,447,457,485,554,1
151,287,382,446,447,457,484,553,1
151,288,382,446,447,457,484,553,1
151,287,383,446,447,456,485,554,1
150,288,382,446,447,457,484,553,1
150,288,382,446,447,456,485,553,1
150,288,383,447,447,457,485,554,1
150,288,382,446,446,456,484,553,1
150,288,382,446,446,457,484,553,1
150,287,382,446,446,457,484,553,1
150,288,382,446,446,456,484,553,1
150,287,382,446,447,457,484,553,1
150,287,382,446,446,456,484,553,1
150,287,382,446,446,457,484,552,1
150,287,382,446,446,457,484,553,1
149,288,382,446,446,457,484,553,1
150,287,382,446,446,456,484,552,1
150,288,382,446,446,457,484,553,1
149,287,382,446,446,456,484,553,1
149,288,382,446,446,457,484,553,1
149,287,382,446,445,456,484,552,1
149,287,381,446,445,456,484,552,1
149,287,382,446,446,456,484,553,1
149,287,382,446,445,457,484,552,1
149,287,382,446,445,456,484,552,1
148,288,382,446,445,457,484,553,1
148,287,381,446,445,456,483,552,1
148,288,382,445,445,456,484,552,1
148,288,381,445,445,456,484,553,1
149,287,381,446,444,456,483,552,1
148,287,381,446,445,456,483,552,1
148,287,382,446,445,457,484,552,1
148,287,381,445,444,456,483,552,1
148,287,381,445,445,456,483,553,1
148,287,382,445,444,456,483,552,1
148,287,381,446,444,456,483,552,1
148,287,382,445,445,457,483,552,1
148,287,381,445,444,457,483,552,1
148,288,381,445,444,456,483,552,1
147,287,381,445,444,456,483,552,1
148,287,381,445,444,456,482,551,1
148,287,381,446,444,456,483,552,1
148,288,381,445,443,456,483,552,1
147,288,381,445,444,456,483,552,1
147,288,382,445,444,456,483,552,1
147,288,381,445,444,456,482,551,1
147,287,381,445,443,456,482,551,1
147,288,381,445,444,456,483,552,1
147,287,381,445,443,456,483,552,1
147,287,381,445,443,456,482,552,1
147,287,381,444,444,455,482,551,1
147,287,381,445,444,456,482,551,1
147,287,381,445,444,456,482,552,1
146,287,381,445,443,456,482,551,1
147,287,381,445,443,456,482,551,1
147,287,381,445,443,456,482,552,1
147,287,381,445,443,456,482,551,1
147,287,381,445,443,456,482,551,1
147,287,381,445,443,456,482,551,1
146,287,381,444,443,456,482,551,1
147,287,381,445,443,456,482,551,1
147,287,381,445,443,456,482,551,1
147,287,381,444,443,456,481,551,1
147,287,380,445,443,456,482,551,1
146,287,380,445,443,456,482,551,1
146,287,381,444,443,456,481,551,1
146,287,381,445,443,456,481,551,1
146,287,381,444,443,456,481,551,1
146,287,381,445,442,456,481,551,1
146,287,380,444,442,456,481,551,1
146,287,381,444,443,456,481,551,1
146,287,380,444,443,456,481,551,1
146,287,381,445,442,456,481,550,1
146,287,380,445,443,456,481,550,1
146,287,380,445,442,456,481,551,1
146,287,380,445,442,456,481,551,1
146,287,380,445,442,456,481,550,1
146,287,380,445,442,457,481,551,1
146,287,381,445,442,457,480,551,1
145,287,380,445,442,457,481,551,1
146,286,380,444,442,457,480,550,1
146,287,380,445,442,457,481,550,1
146,287,380,445,443,457,481,550,1
145,287,380,445,442,457,481,550,1
146,287,380,445,442,457,481,550,1
145,287,380,444,442,457,481,550,1
145,287,380,444,442,457,480,550,1
146,287,380,445,442,457,480,550,1
145,287,380,445,442,457,480,550,1
145,287,380,445,441,457,480,550,1
145,287,380,444,442,457,481,550,1
145,287,380,444,442,457,480,550,1
146,287,380,444,442,457,481,550,1
145,287,380,445,442,457,480,550,1
145,287,380,444,442,457,480,550,1
145,287,380,445,441,457,480,550,1
145,287,380,445,441,457,481,550,1
146,287,380,445,442,457,480,550,1
146,287,380,444,441,457,480,550,1
145,287,379,444,442,457,480,549,1
145,286,379,445,441,457,480,549,1
146,287,380,444,442,457,480,550,1
146,287,379,445,441,457,480,550,1
146,287,380,445,441,457,480,549,1
147,287,379,444,441,457,480,550,1
147,287,379,445,441,458,480,550,1
147,287,380,445,441,457,480,549,1
147,287,380,445,441,457,480,550,1
148,287,379,445,441,457,480,550,1
147,287,379,445,441,457,480,549,1
147,287,379,445,441,457,480,549,1
148,287,379,445,441,457,480,549,1
148,286,379,445,441,457,480,549,1
148,287,379,445,441,457,480,549,1
149,287,379,445,441,457,480,549,1
149,287,379,445,441,457,479,549,1
149,287,379,445,441,457,480,549,1
149,287,379,446,441,457,479,549,1
149,287,379,445,441,457,480,549,1
149,287,379,445,441,457,480,549,1
148,287,379,445,441,457,480,549,1
148,286,379,445,441,457,480,549,1
149,287,379,445,441,457,479,549,1
148,286,379,445,441,457,479,549,1
148,287,379,445,441,457,479,549,1
148,287,379,445,441,457,479,549,1
149,286,379,445,441,457,480,549,1
148,287,379,445,441,457,479,549,1
148,287,379,445,440,457,479,549,1
148,286,378,445,440,457,479,548,1
148,287,379,445,440,457,479,548,1
148,287,379,445,440,457,479,549,1
148,286,379,445,440,457,479,549,1
148,287,379,445,440,457,479,549,1
148,287,379,445,441,457,479,549,1
148,287,379,445,440,457,479,548,1
148,287,378,445,440,457,479,549,1
148,286,378,445,441,457,479,549,1
147,287,378,444,441,457,479,549,1
148,286,378,445,440,457,479,549,1
148,286,379,445,440,457,479,549,1
147,286,379,445,440,457,479,549,1
147,287,378,444,440,457,478,549,1
147,286,379,444,440,457,479,548,1
147,287,379,445,441,457,478,549,1
147,286,379,444,440,457,478,548,1
148,287,378,445,440,457,478,548,1
147,287,379,444,440,457,478,548,1
148,286,378,444,441,458,479,548,1
147,287,378,444,440,457,479,548,1
148,287,378,444,440,456,478,548,1
147,286,378,444,440,457,478,548,1
147,287,378,444,441,457,478,548,1
147,286,378,444,441,457,478,548,1
147,286,378,444,441,457,478,548,1
147,286,378,444,440,457,478,548,1
148,287,378,444,440,457,478,548,1
147,287,378,444,440,457,478,547,1
147,286,378,444,440,457,478,548,1
147,287,378,444,441,457,478,548,1
148,286,378,444,441,457,478,548,1
147,286,378,444,441,457,478,548,1
147,286,378,444,440,457,478,548,1
148,286,378,443,441,457,478,548,1
147,286,378,444,440,457,478,548,1
147,286,378,444,440,457,478,548,1
147,287,378,444,440,457,478,548,1
147,286,378,444,440,457,478,547,1
147,286,378,444,440,457,478,548,1
146,286,377,443,440,457,477,547,1
146,286,378,444,440,457,478,548,1
147,286,378,443,441,457,478,548,1
146,286,378,443,440,457,478,548,1
146,286,378,443,440,457,478,547,1
147,286,378,443,441,457,478,547,1
146,286,377,443,440,457,478,547,1
146,286,378,443,440,456,478,547,1
146,287,378,443,441,457,478,548,1
146,287,378,443,441,457,478,547,1
145,286,377,443,440,457,478,548,1
145,286,377,443,440,457,477,547,1
145,286,377,443,440,457,477,547,1
146,287,378,443,440,457,478,547,1
145,286,377,443,440,457,477,547,1
145,286,377,443,440,457,477,547,1
144,286,377,442,440,457,478,547,1
145,286,377,442,440,457,478,547,1
145,287,378,443,439,457,477,547,1
145,286,378,443,440,457,477,547,1
145,286,377,443,440,456,477,547,1
144,286,377,442,440,457,477,547,1
145,286,378,443,439,456,477,547,1
144,286,377,443,440,457,477,547,1
145,287,377,443,440,457,477,547,1
144,286,377,443,439,457,477,547,1
144,287,378,443,439,457,477,547,1
144,286,378,442,440,457,477,547,1
144,286,377,443,439,456,477,547,1
144,287,377,443,439,456,477,547,1
143,286,378,442,439,456,477,547,1
144,286,377,442,439,457,477,547,1
143,286,377,443,439,457,477,547,1
144,286,377,442,439,457,477,547,1
143,286,377,443,439,456,477,546,1
144,286,377,442,440,457,477,546,1
143,287,377,442,439,456,476,546,1
144,286,377,442,439,456,476,546,1
143,286,377,442,439,457,476,547,1
144,286,377,442,439,456,476,546,1
143,286,377,442,439,456,476,547,1
143,286,377,442,439,456,476,546,1
143,286,377,442,439,456,476,546,1
143,286,377,442,440,457,476,546,1
143,286,377,442,439,457,476,546,1
143,286,377,442,440,457,476,546,1
143,286,377,442,440,457,476,546,1
144,286,377,442,440,457,476,546,1
143,286,377,442,440,457,476,546,1
143,286,377,442,440,457,476,546,1
143,286,376,442,439,456,476,547,1
143,286,376,442,440,456,476,546,1
143,286,377,442,440,456,476,546,1
143,286,377,442,440,456,476,546,1
143,286,376,441,440,457,476,546,1
143,286,376,441,440,457,476,546,1
143,286,377,442,440,456,476,546,1
143,286,377,442,440,457,475,546,1
143,286,377,442,440,457,476,546,1
143,286,376,442,440,456,475,546,1
143,286,376,442,440,456,475,546,1
143,286,376,441,440,457,475,546,1
143,286,376,441,440,456,475,546,1
142,286,376,441,440,456,475,546,1
